,0.511E+07,-3.263,40.238,54.013,-30.000,-30.000,53.891,39.1,38.4,-30.000,-30.000
,0.521E+07,-3.264,40.237,54.035,-30.000,-30.000,53.891,37.9,37.3,-30.000,-30.000
,0.531E+07,-3.243,40.258,54.058,-30.000,-30.000,53.891,36.9,36.3,-30.000,-30.000
,0.541E+07,-3.266,40.235,54.078,-30.000,-30.000,53.891,35.9,35.3,-30.000,-30.000
,0.551E+07,-3.267,40.234,54.097,-3.693,39.808,53.902,35.0,34.4,-30.000,-30.000
,0.561E+07,-3.267,40.234,54.115,-3.267,40.234,53.931,34.1,33.6,-30.000,-30.000
,0.571E+07,-3.268,40.233,54.133,-3.268,40.233,53.957,33.3,32.8,-30.000,-30.000
,0.581E+07,-3.269,40.232,54.150,-3.269,40.232,53.982,32.5,32.0,-30.000,-30.000
,0.591E+07,-3.267,40.234,54.166,-3.267,40.234,54.006,31.7,31.3,-30.000,-30.000
,0.601E+07,-3.267,40.234,54.182,-3.267,40.234,54.029,31.0,30.6,-30.000,-30.000
,0.611E+07,-3.268,40.233,54.197,-3.268,40.233,54.050,30.4,30.0,-30.000,-30.000
,0.621E+07,-3.268,40.233,54.212,-3.268,40.233,54.071,29.7,29.4,-30.000,-30.000
,0.631E+07,-3.268,40.233,54.226,-3.268,40.233,54.090,29.1,28.8,-30.000,-30.000
,0.641E+07,-3.269,40.232,54.240,-3.269,40.232,54.109,28.6,28.2,-30.000,-30.000
,0.651E+07,-3.269,40.232,54.253,-3.269,40.232,54.126,28.0,27.7,-30.000,-30.000
,0.661E+07,-3.269,40.232,54.266,-3.404,40.097,54.139,27.5,27.2,-30.000,-30.000
,0.671E+07,-3.270,40.231,54.278,-30.000,-30.000,54.139,27.0,26.7,-30.000,-30.000
,0.681E+07,-3.270,40.231,54.290,-30.000,-30.000,54.139,26.5,26.2,-30.000,-30.000
,0.691E+07,-3.271,40.230,54.302,-30.000,-30.000,54.139,26.0,25.8,-30.000,-30.000
,0.701E+07,-3.271,40.230,54.314,-30.000,-30.000,54.139,25.6,25.3,-30.000,-30.000
,0.711E+07,-3.273,40.228,54.325,-30.000,-30.000,54.139,25.2,24.9,-30.000,-30.000
,0.721E+07,-3.280,40.221,54.335,-30.000,-30.000,54.139,24.8,24.5,-30.000,-30.000
,0.731E+07,-3.282,40.219,54.346,-30.000,-30.000,54.139,24.4,24.1,-30.000,-30.000
,0.741E+07,-3.283,40.218,54.356,-30.000,-30.000,54.139,24.0,23.8,-30.000,-30.000
,0.751E+07,-3.285,40.216,54.366,-30.000,-30.000,54.139,23.6,23.4,-30.000,-30.000
,0.761E+07,-3.286,40.215,54.375,-30.000,-30.000,54.139,23.3,23.1,-30.000,-30.000
,0.771E+07,-3.287,40.214,54.385,-30.000,-30.000,54.139,23.0,22.8,-30.000,-30.000
,0.781E+07,-3.288,40.212,54.394,-30.000,-30.000,54.139,22.6,22.5,-30.000,-30.000
,0.791E+07,-3.290,40.211,54.403,-30.000,-30.000,54.139,22.3,22.2,-30.000,-30.000
,0.801E+07,-3.291,40.210,54.411,-30.000,-30.000,54.139,22.0,21.9,-30.000,-30.000
,0.811E+07,-3.292,40.208,54.420,-30.000,-30.000,54.139,21.7,21.6,-30.000,-30.000
,0.821E+07,-3.294,40.207,54.428,-30.000,-30.000,54.139,21.5,21.3,-30.000,-30.000
,0.831E+07,-3.295,40.206,54.436,-30.000,-30.000,54.139,21.2,21.0,-30.000,-30.000
,0.841E+07,-3.296,40.204,54.444,-30.000,-30.000,54.139,20.9,20.8,-30.000,-30.000
,0.851E+07,-3.298,40.203,54.452,-30.000,-30.000,54.139,20.7,20.5,-30.000,-30.000
,0.861E+07,-3.299,40.202,54.460,-30.000,-30.000,54.139,20.4,20.3,-30.000,-30.000
,0.871E+07,-3.300,40.201,54.467,-30.000,-30.000,54.139,20.2,20.0,-30.000,-30.000
,0.881E+07,-3.328,40.173,54.474,-30.000,-30.000,54.139,20.0,19.8,-30.000,-30.000
,0.891E+07,-3.340,40.161,54.481,-30.000,-30.000,54.139,19.8,19.6,-30.000,-30.000
,0.901E+07,-3.344,40.157,54.487,-30.000,-30.000,54.139,19.6,19.4,-30.000,-30.000
,0.911E+07,-3.348,40.153,54.493,-30.000,-30.000,54.139,19.4,19.2,-30.000,-30.000
,0.921E+07,-3.352,40.149,54.500,-30.000,-30.000,54.139,19.2,19.1,-30.000,-30.000
,0.931E+07,-3.356,40.145,54.506,-30.000,-30.000,54.139,19.0,18.9,-30.000,-30.000
,0.941E+07,-3.360,40.141,54.511,-30.000,-30.000,54.139,18.8,18.7,-30.000,-30.000
,0.951E+07,-3.363,40.137,54.517,-30.000,-30.000,54.139,18.6,18.5,-30.000,-30.000
,0.961E+07,-3.367,40.134,54.523,-30.000,-30.000,54.139,18.5,18.4,-30.000,-30.000
,0.971E+07,-3.371,40.130,54.528,-30.000,-30.000,54.139,18.3,18.2,-30.000,-30.000
,0.981E+07,-3.374,40.127,54.534,-30.000,-30.000,54.139,18.1,18.1,-30.000,-30.000
,0.991E+07,-3.378,40.123,54.539,-30.000,-30.000,54.139,18.0,17.9,-30.000,-30.000
,0.100E+08,-3.381,40.120,54.544,-30.000,-30.000,54.139,17.8,17.8,-30.000,-30.000
,0.101E+08,-3.385,40.116,54.549,-30.000,-30.000,54.139,17.7,17.6,-30.000,-30.000
,0.102E+08,-3.388,40.113,54.554,-30.000,-30.000,54.139,17.6,17.5,-30.000,-30.000
,0.103E+08,-3.391,40.110,54.559,-30.000,-30.000,54.139,17.4,17.3,-30.000,-30.000
,0.104E+08,-3.394,40.107,54.564,-30.000,-30.000,54.139,17.3,17.2,-30.000,-30.000
,0.105E+08,-3.398,40.103,54.569,-30.000,-30.000,54.139,17.2,17.1,-30.000,-30.000
,0.106E+08,-3.401,40.100,54.573,-30.000,-30.000,54.139,17.0,16.9,-30.000,-30.000
,0.107E+08,-3.404,40.097,54.578,-30.000,-30.000,54.139,16.9,16.8,-30.000,-30.000
,0.108E+08,-3.407,40.094,54.582,-30.000,-30.000,54.139,16.8,16.7,-30.000,-30.000
,0.109E+08,-3.410,40.091,54.587,-30.000,-30.000,54.139,16.7,16.6,-30.000,-30.000
,0.110E+08,-3.413,40.088,54.591,-30.000,-30.000,54.139,16.5,16.5,-30.000,-30.000
,0.111E+08,-3.416,40.085,54.595,-30.000,-30.000,54.139,16.4,16.4,-30.000,-30.000
,0.112E+08,-3.418,40.083,54.600,-30.000,-30.000,54.139,16.3,16.3,-30.000,-30.000
,0.113E+08,-3.421,40.080,54.604,-30.000,-30.000,54.139,16.2,16.1,-30.000,-30.000
